kind,id,payload_json
annotation,annotation_df12582f60e9e7273adbe03ed6c6ec6d64f27416df39c87c33cd91c1d7e9f478,"{""id"":""annotation_df12582f60e9e7273adbe03ed6c6ec6d64f27416df39c87c33cd91c1d7e9f478"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-territory-1850-per-2025-historiography""},""predicate"":""https://blackcatinformatics.ca/gmeow/validFrom"",""object"":{""kind"":""literal"",""lexical"":""1850-01-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_df4ae011013b7928217d6adfcfe1a590b4fec0d52f15e0afae9ac68a312a4521,"{""id"":""annotation_df4ae011013b7928217d6adfcfe1a590b4fec0d52f15e0afae9ac68a312a4521"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-omission-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_df5c900ff2e39284b9e7d6ec02dc06f84e3d950d7562e05cb5de3af6e7a15b21,"{""id"":""annotation_df5c900ff2e39284b9e7d6ec02dc06f84e3d950d7562e05cb5de3af6e7a15b21"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fabrication-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-08T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_dfc133bfb1f500ffdeafbf8bf1a5d378981e4a866a30cde584dc6b008e6fc294,"{""id"":""annotation_dfc133bfb1f500ffdeafbf8bf1a5d378981e4a866a30cde584dc6b008e6fc294"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-paltering-implicates-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-02T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_e0eb3f8233e59bc892991dbd6fdad92036bd6e6dc4b4e346f9f8722927c32909,"{""id"":""annotation_e0eb3f8233e59bc892991dbd6fdad92036bd6e6dc4b4e346f9f8722927c32909"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-math-rock-critics""},""predicate"":""https://blackcatinformatics.ca/gmeow/standpointModality"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""},""graph"":{""kind"":""default""}}"
annotation,annotation_e29311792aeec6cdebdc2fbec39a52a6e34962e95bc58967489b7cb68fbf80d9,"{""id"":""annotation_e29311792aeec6cdebdc2fbec39a52a6e34962e95bc58967489b7cb68fbf80d9"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_e340eff57f6ec17d7b9f0ce40ecd6cd23ed7b3e6edece7dc02f3d867fc9ea220,"{""id"":""annotation_e340eff57f6ec17d7b9f0ce40ecd6cd23ed7b3e6edece7dc02f3d867fc9ea220"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-omission-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-03T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_e3f4e6dce9e3cb2e150af053b71fa92e438e867fa50acce78ccd3063ae088e67,"{""id"":""annotation_e3f4e6dce9e3cb2e150af053b71fa92e438e867fa50acce78ccd3063ae088e67"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-tf-dynamic-end-effector""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.95"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_e46e3630ea5efc76b4b8a07480577de2eb46080dc9b3bc95bbecd78d7d458f25,"{""id"":""annotation_e46e3630ea5efc76b4b8a07480577de2eb46080dc9b3bc95bbecd78d7d458f25"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_e4d52df656d5a4f6f17aab4c62c921433668019055a811a876d2a7f8c67a3814,"{""id"":""annotation_e4d52df656d5a4f6f17aab4c62c921433668019055a811a876d2a7f8c67a3814"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-signature-of-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-09T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_e83e13d015f9f4bd41395f95d9991982dd130844e1748f7148015c5e84321a1e,"{""id"":""annotation_e83e13d015f9f4bd41395f95d9991982dd130844e1748f7148015c5e84321a1e"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-omission-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-03T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_e93d3a257358c3580854934cf3894b24f01c9f6a7bcad738a53873c5a3e04ff5,"{""id"":""annotation_e93d3a257358c3580854934cf3894b24f01c9f6a7bcad738a53873c5a3e04ff5"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-not-math-rock-band""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""1"",""datatype"":""http://www.w3.org/2001/XMLSchema#integer"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_e9d0924bcc3db337385fc93c2639b3fd88a8c341197c7bee35aa3081fa86aadd,"{""id"":""annotation_e9d0924bcc3db337385fc93c2639b3fd88a8c341197c7bee35aa3081fa86aadd"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-photo-license""},""predicate"":""https://blackcatinformatics.ca/gmeow/validUntil"",""object"":{""kind"":""literal"",""lexical"":""2036-01-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_ea2f17765d03f819653179b47b032e8933d87339d1fc3d58c4142842b265054b,"{""id"":""annotation_ea2f17765d03f819653179b47b032e8933d87339d1fc3d58c4142842b265054b"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-participant-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-04T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_ea8309b7c76537cf67891bfe0d44b9cdc2c21b7bc8486efbe20a3b231e6d0617,"{""id"":""annotation_ea8309b7c76537cf67891bfe0d44b9cdc2c21b7bc8486efbe20a3b231e6d0617"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-omission-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.8"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_eabab54071de8432809667865dbcbece4e40086bc34c9aca00adeb70f472b588,"{""id"":""annotation_eabab54071de8432809667865dbcbece4e40086bc34c9aca00adeb70f472b588"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-ai-commit-authorship""},""predicate"":""https://blackcatinformatics.ca/gmeow/validFrom"",""object"":{""kind"":""literal"",""lexical"":""2026-06-09"",""datatype"":""http://www.w3.org/2001/XMLSchema#date"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_ead8132e0d5d469a431fbcb5868963cc8af7f1d7decd69c22f4364415f0b2959,"{""id"":""annotation_ead8132e0d5d469a431fbcb5868963cc8af7f1d7decd69c22f4364415f0b2959"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-paltering-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_eb628ba32dd7f3274f76b12ff9222064b21e448de45ec966eb514f404c42ecc0,"{""id"":""annotation_eb628ba32dd7f3274f76b12ff9222064b21e448de45ec966eb514f404c42ecc0"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-greensleeves-anonymous""},""predicate"":""https://blackcatinformatics.ca/gmeow/standpointModality"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/unequivocal""},""graph"":{""kind"":""default""}}"
annotation,annotation_eb6dddc9aaefc1b12aa210826f8ed99bc693e1749024856418b541d359c2b8c8,"{""id"":""annotation_eb6dddc9aaefc1b12aa210826f8ed99bc693e1749024856418b541d359c2b8c8"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-04T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_ebfbba108a47272e8f77142c9f048b567a965f32ee37522ea2cfb063ffe8597f,"{""id"":""annotation_ebfbba108a47272e8f77142c9f048b567a965f32ee37522ea2cfb063ffe8597f"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-paltering-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-02T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_ed7586976373988f97f1381f3fcc4f972fe145cbc31f6fffc0119414516534a4,"{""id"":""annotation_ed7586976373988f97f1381f3fcc4f972fe145cbc31f6fffc0119414516534a4"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-spectral-key-tonal""},""predicate"":""https://blackcatinformatics.ca/gmeow/standpointModality"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/probable""},""graph"":{""kind"":""default""}}"
annotation,annotation_eead7748c8497006113163a1eca393392a213f6b301bd22884383a5e483175fc,"{""id"":""annotation_eead7748c8497006113163a1eca393392a213f6b301bd22884383a5e483175fc"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-crimea-in-ukraine-per-un""},""predicate"":""https://blackcatinformatics.ca/gmeow/validFrom"",""object"":{""kind"":""literal"",""lexical"":""1991-12-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_ef0ec446105e67a4cac93d4f5ac67ac38a3ed0b7828042a677a75a7ba98fe645,"{""id"":""annotation_ef0ec446105e67a4cac93d4f5ac67ac38a3ed0b7828042a677a75a7ba98fe645"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-photo-copyright-holder""},""predicate"":""https://blackcatinformatics.ca/gmeow/mappedFrom"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/src-rights-register""},""graph"":{""kind"":""default""}}"
annotation,annotation_efb7d78b191fbb9199617cd39cad803e99398b1ec168c355a2ccedb10f89173d,"{""id"":""annotation_efb7d78b191fbb9199617cd39cad803e99398b1ec168c355a2ccedb10f89173d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-paltering-held-refutes-implicated-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-02T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_f0c49e2ea9a41ecfbf00a53466b965cc36e517b07dcb0905a8691a19a4816493,"{""id"":""annotation_f0c49e2ea9a41ecfbf00a53466b965cc36e517b07dcb0905a8691a19a4816493"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-factcheck-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.92"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_f32f088fb3aed9d3f43bbffb0e0f54b7e68f084415f36d1ee11452bd53e8bb36,"{""id"":""annotation_f32f088fb3aed9d3f43bbffb0e0f54b7e68f084415f36d1ee11452bd53e8bb36"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-slam-occupancy-cell-42""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.72"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_f39922c26fe2d8e6c2d348d9f5911a5b12b5032fb305520aa3491bf15e65d21f,"{""id"":""annotation_f39922c26fe2d8e6c2d348d9f5911a5b12b5032fb305520aa3491bf15e65d21f"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_f5dc5cd2fc1f526513d30f794e4f3f207da1549ed736be58850c0626d9bfe1e5,"{""id"":""annotation_f5dc5cd2fc1f526513d30f794e4f3f207da1549ed736be58850c0626d9bfe1e5"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-ai-commit-authorship""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-09T10:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_f5e050a3e82de3e9abd91981520c2988e262579a436e83911d86fa8a70da4c26,"{""id"":""annotation_f5e050a3e82de3e9abd91981520c2988e262579a436e83911d86fa8a70da4c26"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-deceiver""},""graph"":{""kind"":""default""}}"
annotation,annotation_f69d15955f6e719fe690e95e4e640871b7364fa60cf0f83a433780056ed76669,"{""id"":""annotation_f69d15955f6e719fe690e95e4e640871b7364fa60cf0f83a433780056ed76669"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-lie-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_f77da0c0145159ea6fd71088d7fb94abe05544aa97a779d7e73d1ebde85d589a,"{""id"":""annotation_f77da0c0145159ea6fd71088d7fb94abe05544aa97a779d7e73d1ebde85d589a"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-event-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_f89bd6ff47aad63cec32ab397d513dcc053608c875b23a021b6d23dfd8ccd712,"{""id"":""annotation_f89bd6ff47aad63cec32ab397d513dcc053608c875b23a021b6d23dfd8ccd712"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-paltering-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.78"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_f89f6107029197740436fdab9bf0ae62c4d95bd948b0828aea5a0bb9dd70fbb1,"{""id"":""annotation_f89f6107029197740436fdab9bf0ae62c4d95bd948b0828aea5a0bb9dd70fbb1"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-mark-holder-omega""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/standpoint-omega""},""graph"":{""kind"":""default""}}"
annotation,annotation_f98012178301e6b52370bbdf77a96de6516c987597b678f1e920484b30d90837,"{""id"":""annotation_f98012178301e6b52370bbdf77a96de6516c987597b678f1e920484b30d90837"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-disinformation-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_fa200519a694a3ffae70a91bd510a94715f3c70a4a558580ec869ce7b5488ac6,"{""id"":""annotation_fa200519a694a3ffae70a91bd510a94715f3c70a4a558580ec869ce7b5488ac6"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-deceiver""},""graph"":{""kind"":""default""}}"
